"Category","City","Country","Customer_ID","Customer_Name","Discount","Market","Record_Count","Order_Date","Order_ID","Order_Priority","Product_ID","Product_Name","Profit","Quantity","Region","Row_ID","Sales","Segment","Ship_Date","Ship_Mode","Shipping_Cost","State","Sub_Category","Year","Market2","weeknum","Profit_Margin","Discount_Band"
"Office Supplies","San Francisco","United States","BS-113804","Bill Stewart",0,"US",1,2014-03-13,"CA-2014-116288","High","OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black",9.7176,3,"West",35932,243,"Corporate",2014-03-18,"Standard Class",39.81,"California","Storage",2014,"North America",11,0.0399901234567901,"No discount"
"Office Supplies","San Francisco","United States","MS-173654","Maribeth Schnelling",0,"US",1,2014-04-02,"CA-2014-147942","High","OFF-LA-10003663","Avery 498",2.7166,2,"West",33913,6,"Consumer",2014-04-06,"Standard Class",0.39,"California","Labels",2014,"North America",14,0.452766666666667,"No discount"
"Office Supplies","San Francisco","United States","JO-155504","Jesus Ocampo",0,"US",1,2014-04-17,"US-2014-138086","High","OFF-AP-10000027","Hoover Commercial SteamVac",12.222,3,"West",39019,41,"Home Office",2014-04-21,"Standard Class",1.74,"California","Appliances",2014,"North America",16,0.29809756097561,"No discount"
"Office Supplies","San Francisco","United States","DJ-135104","Don Jones",0,"US",1,2014-05-01,"CA-2014-137876","High","OFF-EN-10001219","#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",14.9744,4,"West",36611,31,"Corporate",2014-05-06,"Standard Class",3.68,"California","Envelopes",2014,"North America",18,0.483045161290323,"No discount"
"Office Supplies","San Francisco","United States","MK-181604","Mike Kennedy",0,"US",1,2014-05-04,"CA-2014-163209","Medium","OFF-AR-10003651","Newell 350",6.6584,7,"West",38906,23,"Consumer",2014-05-08,"Standard Class",0.3,"California","Art",2014,"North America",19,0.289495652173913,"No discount"
"Office Supplies","San Francisco","United States","DK-129854","Darren Koutras",0,"US",1,2014-05-06,"US-2014-141943","High","OFF-EN-10003448","Peel & Seel Recycled Catalog Envelopes, Brown",11.58,2,"West",36488,23,"Consumer",2014-05-10,"Standard Class",3.08,"California","Envelopes",2014,"North America",19,0.503478260869565,"No discount"
"Office Supplies","San Francisco","United States","MM-180554","Michelle Moray",0,"US",1,2014-05-09,"US-2014-104451","High","OFF-AP-10000692","Fellowes Mighty 8 Compact Surge Protector",22.7024,4,"West",40816,81,"Consumer",2014-05-13,"Second Class",9.98,"California","Appliances",2014,"North America",19,0.280276543209877,"No discount"
"Office Supplies","San Francisco","United States","CS-121754","Charles Sheldon",0,"US",1,2014-05-13,"CA-2014-117632","Medium","OFF-AP-10004868","Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags",2.0979,1,"West",37118,8,"Corporate",2014-05-19,"Standard Class",0.36,"California","Appliances",2014,"North America",20,0.2622375,"No discount"
"Office Supplies","San Francisco","United States","CS-121754","Charles Sheldon",0,"US",1,2014-05-13,"CA-2014-117632","Medium","OFF-SU-10000157","Compact Automatic Electric Letter Opener",4.7724,2,"West",37117,239,"Corporate",2014-05-19,"Standard Class",6.9,"California","Supplies",2014,"North America",20,0.0199682008368201,"No discount"
"Office Supplies","San Francisco","United States","RB-197954","Ross Baird",0,"US",1,2014-05-14,"CA-2014-100748","Medium","OFF-LA-10000240","Self-Adhesive Address Labels for Typewriters by Universal",27.4856,8,"West",33727,58,"Home Office",2014-05-21,"Standard Class",5.81,"California","Labels",2014,"North America",20,0.473889655172414,"No discount"
"Office Supplies","San Francisco","United States","BC-111254","Becky Castell",0,"US",1,2014-05-20,"CA-2014-113530","Medium","OFF-AR-10001315","Newell 310",1.0208,2,"West",34922,4,"Home Office",2014-05-22,"Second Class",0.19,"California","Art",2014,"North America",21,0.2552,"No discount"
"Office Supplies","San Francisco","United States","BC-111254","Becky Castell",0,"US",1,2014-05-20,"CA-2014-113530","Medium","OFF-AR-10000122","Newell 314",1.395,1,"West",34923,6,"Home Office",2014-05-22,"Second Class",0.41,"California","Art",2014,"North America",21,0.2325,"No discount"
"Office Supplies","San Francisco","United States","VF-217154","Vicky Freymann",0,"US",1,2014-05-23,"CA-2014-130106","High","OFF-AR-10003732","Newell 333",0.7228,1,"West",40544,3,"Home Office",2014-05-27,"Standard Class",0.33,"California","Art",2014,"North America",21,0.240933333333333,"No discount"
"Office Supplies","San Francisco","United States","VF-217154","Vicky Freymann",0,"US",1,2014-05-23,"CA-2014-130106","High","OFF-AR-10003651","Newell 350",2.8536,3,"West",40543,10,"Home Office",2014-05-27,"Standard Class",1.66,"California","Art",2014,"North America",21,0.28536,"No discount"
"Office Supplies","San Francisco","United States","GH-144104","Gary Hansen",0,"US",1,2014-06-07,"US-2014-131849","High","OFF-ST-10002957","Sterilite Show Offs Storage Containers",0,5,"West",35151,26,"Home Office",2014-06-11,"Standard Class",3.62,"California","Storage",2014,"North America",23,0,"No discount"
"Office Supplies","San Francisco","United States","KT-164804","Kean Thornton",0,"US",1,2014-06-25,"CA-2014-159107","Critical","OFF-FA-10001332","Acco Banker's Clasps, 5 3/4""-Long",1.3536,1,"West",35951,3,"Consumer",2014-06-27,"Second Class",0.39,"California","Fasteners",2014,"North America",26,0.4512,"No discount"
"Office Supplies","San Francisco","United States","MH-176204","Matt Hagelstein",0,"US",1,2014-07-29,"CA-2014-130841","High","OFF-ST-10001580","Super Decoflex Portable Personal File",4.1944,1,"West",33516,15,"Corporate",2014-08-02,"Standard Class",1.62,"California","Storage",2014,"North America",31,0.279626666666667,"No discount"
"Office Supplies","San Francisco","United States","EC-140504","Erin Creighton",0,"US",1,2014-08-01,"CA-2014-161102","High","OFF-ST-10003442","Eldon Portable Mobile Manager",15.2712,2,"West",37751,57,"Consumer",2014-08-04,"First Class",6.74,"California","Storage",2014,"North America",31,0.267915789473684,"No discount"
"Office Supplies","San Francisco","United States","EM-139604","Eric Murdock",0,"US",1,2014-08-02,"CA-2014-168942","Medium","OFF-ST-10004340","Fellowes Mobile File Cart, Black",50.3658,3,"West",38208,187,"Consumer",2014-08-06,"Second Class",7.56,"California","Storage",2014,"North America",31,0.269335828877005,"No discount"
"Office Supplies","San Francisco","United States","BD-117254","Bruce Degenhardt",0,"US",1,2014-08-04,"CA-2014-168396","Medium","OFF-LA-10001297","Avery 473",24.84,5,"West",35928,52,"Consumer",2014-08-09,"Second Class",1.41,"California","Labels",2014,"North America",32,0.477692307692308,"No discount"
"Office Supplies","San Francisco","United States","JK-153704","Jay Kimmel",0,"US",1,2014-08-14,"US-2014-103828","High","OFF-AP-10004249","Staples",22.6233,7,"West",34161,84,"Consumer",2014-08-14,"Same Day",7.79,"California","Appliances",2014,"North America",33,0.269325,"No discount"
"Office Supplies","San Francisco","United States","JK-153704","Jay Kimmel",0,"US",1,2014-08-14,"US-2014-103828","High","OFF-AR-10000588","Newell 345",15.4752,3,"West",34162,60,"Consumer",2014-08-14,"Same Day",8.59,"California","Art",2014,"North America",33,0.25792,"No discount"
"Office Supplies","San Francisco","United States","JK-153704","Jay Kimmel",0,"US",1,2014-08-14,"US-2014-103828","High","OFF-ST-10001325","Sterilite Officeware Hinged File Box",8.4888,3,"West",34160,31,"Consumer",2014-08-14,"Same Day",5.67,"California","Storage",2014,"North America",33,0.273832258064516,"No discount"
"Office Supplies","San Francisco","United States","JK-153704","Jay Kimmel",0,"US",1,2014-08-14,"US-2014-103828","High","OFF-SU-10000946","Staples",9.2568,4,"West",34163,32,"Consumer",2014-08-14,"Same Day",5.4,"California","Supplies",2014,"North America",33,0.289275,"No discount"
"Office Supplies","San Francisco","United States","NP-187004","Nora Preis",0,"US",1,2014-08-15,"CA-2014-169264","High","OFF-AR-10000246","Newell 318",4.3368,6,"West",33695,17,"Consumer",2014-08-17,"Second Class",2.26,"California","Art",2014,"North America",33,0.255105882352941,"No discount"
"Office Supplies","San Francisco","United States","NP-187004","Nora Preis",0,"US",1,2014-08-15,"CA-2014-169264","High","OFF-LA-10001613","Avery File Folder Labels",2.8224,2,"West",33694,6,"Consumer",2014-08-17,"Second Class",0.83,"California","Labels",2014,"North America",33,0.4704,"No discount"
"Office Supplies","San Francisco","United States","LR-170354","Lisa Ryan",0,"US",1,2014-08-21,"CA-2014-119011","High","OFF-ST-10000777","Companion Letter/Legal File, Black",63.4368,6,"West",37262,227,"Corporate",2014-08-26,"Standard Class",9.08,"California","Storage",2014,"North America",34,0.279457268722467,"No discount"
"Office Supplies","San Francisco","United States","LR-170354","Lisa Ryan",0,"US",1,2014-08-21,"CA-2014-119011","High","OFF-SU-10004768","Acme Kleencut Forged Steel Scissors",5.166,3,"West",37261,17,"Corporate",2014-08-26,"Standard Class",1.85,"California","Supplies",2014,"North America",34,0.303882352941176,"No discount"
"Office Supplies","San Francisco","United States","MS-177704","Maxwell Schwartz",0,"US",1,2014-09-01,"CA-2014-132619","Medium","OFF-ST-10001511","Space Solutions Commercial Steel Shelving",9.6975,3,"West",40960,194,"Consumer",2014-09-06,"Standard Class",12.65,"California","Storage",2014,"North America",36,0.0499871134020619,"No discount"
"Office Supplies","San Francisco","United States","PF-192254","Phillip Flathmann",0,"US",1,2014-09-03,"CA-2014-110380","High","OFF-AR-10000422","Pencil and Crayon Sharpener",1.7739,3,"West",32562,7,"Consumer",2014-09-08,"Standard Class",0.6,"California","Art",2014,"North America",36,0.253414285714286,"No discount"
"Office Supplies","San Francisco","United States","AG-103004","Aleksandra Gannaway",0,"US",1,2014-09-04,"CA-2014-161823","High","OFF-AR-10002053","Premium Writing Pencils, Soft, #2 by Central Association for the Blind",1.6688,2,"West",34883,6,"Corporate",2014-09-09,"Standard Class",0.56,"California","Art",2014,"North America",36,0.278133333333333,"No discount"
"Office Supplies","San Francisco","United States","CB-120254","Cassandra Brandow",0,"US",1,2014-09-12,"CA-2014-144484","High","OFF-AP-10004487","Kensington 4 Outlet MasterPiece Compact Power Control Center",113.848,5,"West",36567,407,"Consumer",2014-09-12,"Same Day",106.72,"California","Appliances",2014,"North America",37,0.279724815724816,"No discount"
"Office Supplies","San Francisco","United States","RD-194804","Rick Duston",0,"US",1,2014-09-16,"US-2014-116652","High","OFF-AP-10001205","Belkin 5 Outlet SurgeMaster Power Centers",30.5088,2,"West",37815,109,"Consumer",2014-09-20,"Standard Class",12.72,"California","Appliances",2014,"North America",38,0.279897247706422,"No discount"
"Office Supplies","San Francisco","United States","RD-194804","Rick Duston",0,"US",1,2014-09-16,"US-2014-116652","High","OFF-AR-10001915","Peel-Off China Markers",41.706,10,"West",37814,99,"Consumer",2014-09-20,"Standard Class",13.29,"California","Art",2014,"North America",38,0.421272727272727,"No discount"
"Office Supplies","San Francisco","United States","CY-127454","Craig Yedwab",0,"US",1,2014-09-17,"CA-2014-130715","High","OFF-FA-10000621","OIC Colored Binder Clips, Assorted Sizes",8.771,5,"West",40633,18,"Corporate",2014-09-21,"Standard Class",2.03,"California","Fasteners",2014,"North America",38,0.487277777777778,"No discount"
"Office Supplies","San Francisco","United States","SH-199754","Sally Hughsby",0,"US",1,2014-09-19,"CA-2014-106180","Medium","OFF-AR-10000940","Newell 343",2.3814,3,"West",31438,9,"Corporate",2014-09-24,"Standard Class",0.87,"California","Art",2014,"North America",38,0.2646,"No discount"
"Office Supplies","San Francisco","United States","SH-199754","Sally Hughsby",0,"US",1,2014-09-19,"CA-2014-106180","Medium","OFF-EN-10004030","Convenience Packs of Business Envelopes",5.1042,3,"West",31439,11,"Corporate",2014-09-24,"Standard Class",1.18,"California","Envelopes",2014,"North America",38,0.464018181818182,"No discount"
"Office Supplies","San Francisco","United States","BS-117554","Bruce Stewart",0,"US",1,2014-09-24,"CA-2014-123778","Medium","OFF-AP-10001242","APC 7 Outlet Network SurgeArrest Surge Protector",48.288,2,"West",34669,161,"Consumer",2014-10-01,"Standard Class",9.44,"California","Appliances",2014,"North America",39,0.299925465838509,"No discount"
"Office Supplies","San Francisco","United States","NK-184904","Neil Knudson",0,"US",1,2014-09-25,"CA-2014-130148","Medium","OFF-SU-10001574","Acme Value Line Scissors",2.19,2,"West",40991,7,"Home Office",2014-09-29,"Second Class",0.55,"California","Supplies",2014,"North America",39,0.312857142857143,"No discount"
"Office Supplies","San Francisco","United States","RA-198854","Ruben Ausman",0,"US",1,2014-09-27,"US-2014-106145","Medium","OFF-EN-10001028","Staples",33.0648,6,"West",38823,72,"Corporate",2014-09-27,"Same Day",6.98,"California","Envelopes",2014,"North America",39,0.459233333333333,"No discount"
"Office Supplies","San Francisco","United States","FG-142604","Frank Gastineau",0,"US",1,2014-10-16,"CA-2014-106033","High","OFF-AR-10002818","Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener",26.376,4,"West",32625,88,"Home Office",2014-10-19,"Second Class",5.47,"California","Art",2014,"North America",42,0.299727272727273,"No discount"
"Office Supplies","San Francisco","United States","HH-150104","Hilary Holden",0,"US",1,2014-10-20,"CA-2014-131492","Medium","OFF-EN-10002973","Ampad #10 Peel & Seel Holiday Envelopes",4.3008,2,"West",34353,9,"Corporate",2014-10-25,"Second Class",0.62,"California","Envelopes",2014,"North America",43,0.477866666666667,"No discount"
"Office Supplies","San Francisco","United States","HH-150104","Hilary Holden",0,"US",1,2014-10-20,"CA-2014-131492","Medium","OFF-LA-10001641","Avery 518",15.12,10,"West",34354,32,"Corporate",2014-10-25,"Second Class",2.24,"California","Labels",2014,"North America",43,0.4725,"No discount"
"Office Supplies","San Francisco","United States","JK-152054","Jamie Kunitz",0,"US",1,2014-10-31,"CA-2014-123491","Medium","OFF-AP-10002684","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",510.636,14,"West",33008,1702,"Consumer",2014-11-06,"Standard Class",107.69,"California","Appliances",2014,"North America",44,0.300021151586369,"No discount"
"Office Supplies","San Francisco","United States","JK-152054","Jamie Kunitz",0,"US",1,2014-10-31,"CA-2014-123491","Medium","OFF-AR-10003514","4009 Highlighters by Sanford",6.567,5,"West",33007,20,"Consumer",2014-11-06,"Standard Class",2.04,"California","Art",2014,"North America",44,0.32835,"No discount"
"Office Supplies","San Francisco","United States","JK-152054","Jamie Kunitz",0,"US",1,2014-10-31,"CA-2014-123491","Medium","OFF-LA-10003077","Avery 500",20.6142,6,"West",33003,44,"Consumer",2014-11-06,"Standard Class",5.05,"California","Labels",2014,"North America",44,0.468504545454545,"No discount"
"Office Supplies","San Francisco","United States","FM-142904","Frank Merwin",0,"US",1,2014-11-07,"US-2014-153948","Critical","OFF-LA-10000414","Avery 503",19.872,4,"West",37202,41,"Home Office",2014-11-07,"Same Day",10.06,"California","Labels",2014,"North America",45,0.484682926829268,"No discount"
"Office Supplies","San Francisco","United States","PJ-188354","Patrick Jones",0,"US",1,2014-11-22,"CA-2014-105130","High","OFF-AR-10003394","Newell 332",3.1752,4,"West",37443,12,"Corporate",2014-11-26,"Standard Class",0.62,"California","Art",2014,"North America",47,0.2646,"No discount"
"Office Supplies","San Francisco","United States","PG-188204","Patrick Gardner",0,"US",1,2014-11-25,"CA-2014-123701","Medium","OFF-AR-10001860","BIC Liqua Brite Liner",9.9936,4,"West",36061,28,"Consumer",2014-11-28,"First Class",7.03,"California","Art",2014,"North America",48,0.356914285714286,"No discount"
"Office Supplies","San Francisco","United States","BD-115004","Bradley Drucker",0,"US",1,2014-11-26,"US-2014-133312","Medium","OFF-ST-10001325","Sterilite Officeware Hinged File Box",2.8296,1,"West",36377,10,"Consumer",2014-11-30,"Standard Class",0.66,"California","Storage",2014,"North America",48,0.28296,"No discount"
"Office Supplies","San Francisco","United States","TZ-215804","Tracy Zic",0,"US",1,2014-11-26,"CA-2014-101665","Medium","OFF-AR-10002335","DIXON Oriole Pencils",1.3416,2,"West",39980,5,"Consumer",2014-12-02,"Standard Class",0.47,"California","Art",2014,"North America",48,0.26832,"No discount"
"Office Supplies","San Francisco","United States","VW-217754","Victoria Wilson",0,"US",1,2014-12-03,"CA-2014-116715","High","OFF-ST-10004340","Fellowes Mobile File Cart, Black",151.0974,9,"West",33049,560,"Corporate",2014-12-06,"First Class",185.31,"California","Storage",2014,"North America",49,0.269816785714286,"No discount"
